make,model,year,engine_fuel_type,engine_hp,engine_cylinders,transmission_type,driven_wheels,number_of_doors,market_category,vehicle_size,vehicle_style,highway_mpg,city_mpg,popularity,msrp
toyota,supra,1997,unleaded,320.0,6.0,manual,rear_wheel_drive,2.0,performance,compact,coupe,22,15,2031,22001
toyota,supra,1997,unleaded,220.0,6.0,manual,rear_wheel_drive,2.0,performance,compact,coupe,22,16,2031,17320
toyota,supra,1998,unleaded,225.0,6.0,manual,rear_wheel_drive,2.0,performance,compact,coupe,22,17,2031,20596
toyota,supra,1998,unleaded,320.0,6.0,manual,rear_wheel_drive,2.0,performance,compact,coupe,22,15,2031,25279
subaru,svx,1995,unleaded,230.0,6.0,automatic,all_wheel_drive,2.0,performance,compact,coupe,23,15,640,2000
subaru,svx,1995,unleaded,230.0,6.0,automatic,front_wheel_drive,2.0,performance,compact,coupe,23,15,640,2000
subaru,svx,1995,unleaded,230.0,6.0,automatic,all_wheel_drive,2.0,performance,compact,coupe,23,15,640,2230
subaru,svx,1995,unleaded,230.0,6.0,automatic,front_wheel_drive,2.0,performance,compact,coupe,23,15,640,2000
subaru,svx,1996,unleaded,230.0,6.0,automatic,all_wheel_drive,2.0,performance,compact,coupe,22,15,640,2472
subaru,svx,1996,unleaded,230.0,6.0,automatic,all_wheel_drive,2.0,performance,compact,coupe,22,15,640,2283
subaru,svx,1997,unleaded,230.0,6.0,automatic,all_wheel_drive,2.0,performance,compact,coupe,22,15,640,2749
subaru,svx,1997,unleaded,230.0,6.0,automatic,all_wheel_drive,2.0,performance,compact,coupe,22,15,640,2512
suzuki,swift,2000,unleaded,79.0,4.0,manual,front_wheel_drive,2.0,hatchback,compact,2dr_hatchback,38,31,481,2000
suzuki,swift,2000,unleaded,79.0,4.0,manual,front_wheel_drive,2.0,hatchback,compact,2dr_hatchback,38,31,481,2000
suzuki,swift,2001,unleaded,79.0,4.0,automatic,front_wheel_drive,2.0,hatchback,compact,2dr_hatchback,31,26,481,9949
suzuki,swift,2001,unleaded,79.0,4.0,automatic,front_wheel_drive,2.0,hatchback,compact,2dr_hatchback,31,26,481,10949
suzuki,swift,2001,unleaded,79.0,4.0,manual,front_wheel_drive,2.0,hatchback,compact,2dr_hatchback,38,31,481,9299
suzuki,swift,2001,unleaded,79.0,4.0,manual,front_wheel_drive,2.0,hatchback,compact,2dr_hatchback,38,31,481,10299
suzuki,sx4,2011,unleaded,150.0,4.0,manual,front_wheel_drive,4.0,"crossover,hatchback",compact,4dr_hatchback,30,22,481,16599
suzuki,sx4,2011,unleaded,148.0,4.0,automatic,all_wheel_drive,4.0,"crossover,hatchback",compact,4dr_hatchback,29,23,481,19349
suzuki,sx4,2011,unleaded,148.0,4.0,automatic,front_wheel_drive,4.0,crossover,compact,sedan,30,23,481,17099
suzuki,sx4,2011,unleaded,150.0,4.0,manual,all_wheel_drive,4.0,"crossover,hatchback",compact,4dr_hatchback,30,22,481,16999
suzuki,sx4,2011,unleaded,148.0,4.0,automatic,front_wheel_drive,4.0,crossover,compact,sedan,30,23,481,17849
suzuki,sx4,2011,unleaded,150.0,4.0,manual,front_wheel_drive,4.0,crossover,compact,sedan,32,23,481,16479
suzuki,sx4,2011,unleaded,148.0,4.0,automatic,front_wheel_drive,4.0,crossover,compact,sedan,30,23,481,18999
suzuki,sx4,2011,unleaded,150.0,4.0,manual,all_wheel_drive,4.0,"crossover,hatchback",compact,4dr_hatchback,30,22,481,18249
suzuki,sx4,2011,unleaded,150.0,4.0,manual,front_wheel_drive,4.0,crossover,compact,sedan,33,23,481,13499
suzuki,sx4,2011,unleaded,148.0,4.0,automatic,front_wheel_drive,4.0,"crossover,hatchback",compact,4dr_hatchback,30,23,481,17799
suzuki,sx4,2011,unleaded,150.0,4.0,manual,front_wheel_drive,4.0,crossover,compact,sedan,33,23,481,15195
suzuki,sx4,2011,unleaded,148.0,4.0,automatic,front_wheel_drive,4.0,"crossover,hatchback",compact,4dr_hatchback,30,23,481,18299
suzuki,sx4,2011,unleaded,150.0,4.0,manual,front_wheel_drive,4.0,"crossover,hatchback",compact,4dr_hatchback,30,22,481,17099
suzuki,sx4,2011,unleaded,148.0,4.0,automatic,all_wheel_drive,4.0,"crossover,hatchback",compact,4dr_hatchback,29,23,481,18599
suzuki,sx4,2012,unleaded,150.0,4.0,manual,front_wheel_drive,4.0,"crossover,hatchback",compact,4dr_hatchback,30,22,481,16799
suzuki,sx4,2012,unleaded,148.0,4.0,automatic,all_wheel_drive,4.0,"crossover,hatchback",compact,4dr_hatchback,29,23,481,18875
suzuki,sx4,2012,unleaded,148.0,4.0,automatic,all_wheel_drive,4.0,"crossover,hatchback",compact,4dr_hatchback,29,23,481,19649
suzuki,sx4,2012,unleaded,148.0,4.0,automatic,front_wheel_drive,4.0,"crossover,hatchback",compact,4dr_hatchback,30,23,481,17999
suzuki,sx4,2012,unleaded,148.0,4.0,automatic,front_wheel_drive,4.0,crossover,compact,sedan,32,25,481,18199
suzuki,sx4,2012,unleaded,148.0,4.0,automatic,front_wheel_drive,4.0,crossover,compact,sedan,32,25,481,17399
suzuki,sx4,2012,unleaded,150.0,4.0,manual,front_wheel_drive,4.0,crossover,compact,sedan,33,23,481,13699
suzuki,sx4,2012,unleaded,148.0,4.0,automatic,front_wheel_drive,4.0,"crossover,hatchback",compact,4dr_hatchback,30,23,481,18499
suzuki,sx4,2012,unleaded,150.0,4.0,manual,front_wheel_drive,4.0,crossover,compact,sedan,33,23,481,15495
suzuki,sx4,2012,unleaded,150.0,4.0,manual,all_wheel_drive,4.0,"crossover,hatchback",compact,4dr_hatchback,30,22,481,18549
suzuki,sx4,2012,unleaded,150.0,4.0,manual,all_wheel_drive,4.0,"crossover,hatchback",compact,4dr_hatchback,30,22,481,16999
suzuki,sx4,2013,unleaded,150.0,4.0,manual,all_wheel_drive,4.0,"crossover,hatchback",compact,4dr_hatchback,30,22,481,19349
suzuki,sx4,2013,unleaded,150.0,4.0,manual,all_wheel_drive,4.0,"crossover,hatchback",compact,4dr_hatchback,30,22,481,16999
suzuki,sx4,2013,unleaded,148.0,4.0,automatic,all_wheel_drive,4.0,"crossover,hatchback",compact,4dr_hatchback,29,23,481,19175
suzuki,sx4,2013,unleaded,148.0,4.0,automatic,front_wheel_drive,4.0,crossover,compact,sedan,32,25,481,17849
suzuki,sx4,2013,unleaded,148.0,4.0,automatic,front_wheel_drive,4.0,"crossover,hatchback",compact,4dr_hatchback,30,23,481,18349
suzuki,sx4,2013,unleaded,148.0,4.0,automatic,front_wheel_drive,4.0,crossover,compact,sedan,30,23,481,18799
suzuki,sx4,2013,unleaded,148.0,4.0,automatic,all_wheel_drive,4.0,"crossover,hatchback",compact,4dr_hatchback,29,23,481,20449
suzuki,sx4,2013,unleaded,150.0,4.0,manual,front_wheel_drive,4.0,crossover,compact,sedan,33,23,481,15845
gmc,syclone,1991,unleaded,280.0,6.0,automatic,all_wheel_drive,2.0,"factory_tuner,performance",compact,regular_cab_pickup,16,13,549,5667
toyota,t100,1996,unleaded,190.0,6.0,manual,rear_wheel_drive,2.0,crossover,large,extended_cab_pickup,20,15,2031,2563
toyota,t100,1996,unleaded,190.0,6.0,manual,four_wheel_drive,2.0,crossover,large,extended_cab_pickup,18,15,2031,2922
toyota,t100,1996,unleaded,190.0,6.0,manual,rear_wheel_drive,2.0,crossover,large,extended_cab_pickup,20,15,2031,2506
toyota,t100,1996,unleaded,150.0,4.0,manual,rear_wheel_drive,2.0,crossover,large,regular_cab_pickup,22,18,2031,2141
toyota,t100,1996,unleaded,190.0,6.0,manual,four_wheel_drive,2.0,crossover,large,extended_cab_pickup,18,15,2031,2802
toyota,t100,1997,unleaded,190.0,6.0,manual,four_wheel_drive,2.0,crossover,large,extended_cab_pickup,17,15,2031,3143
toyota,t100,1997,unleaded,190.0,6.0,manual,rear_wheel_drive,2.0,crossover,large,extended_cab_pickup,19,15,2031,2806
toyota,t100,1997,unleaded,150.0,4.0,manual,rear_wheel_drive,2.0,crossover,large,regular_cab_pickup,22,17,2031,2348
toyota,t100,1997,unleaded,190.0,6.0,manual,four_wheel_drive,2.0,crossover,large,extended_cab_pickup,17,15,2031,3042
toyota,t100,1997,unleaded,190.0,6.0,manual,rear_wheel_drive,2.0,crossover,large,extended_cab_pickup,19,15,2031,2767
toyota,t100,1998,unleaded,150.0,4.0,manual,rear_wheel_drive,2.0,crossover,large,regular_cab_pickup,22,17,2031,2540
toyota,t100,1998,unleaded,190.0,6.0,manual,rear_wheel_drive,2.0,crossover,large,extended_cab_pickup,19,15,2031,3058
toyota,t100,1998,unleaded,190.0,6.0,manual,four_wheel_drive,2.0,crossover,large,extended_cab_pickup,18,15,2031,3586
toyota,t100,1998,unleaded,190.0,6.0,manual,four_wheel_drive,2.0,crossover,large,extended_cab_pickup,18,15,2031,3480
toyota,t100,1998,unleaded,190.0,6.0,manual,rear_wheel_drive,2.0,crossover,large,extended_cab_pickup,19,15,2031,3214
toyota,tacoma,2015,unleaded,236.0,6.0,manual,four_wheel_drive,4.0,crossover,compact,crew_cab_pickup,19,15,2031,27355
toyota,tacoma,2015,unleaded,159.0,4.0,automatic,rear_wheel_drive,4.0,crossover,compact,crew_cab_pickup,24,19,2031,23075
toyota,tacoma,2015,unleaded,236.0,6.0,automatic,four_wheel_drive,4.0,crossover,compact,extended_cab_pickup,21,16,2031,27235
toyota,tacoma,2015,unleaded,159.0,4.0,manual,four_wheel_drive,4.0,crossover,compact,extended_cab_pickup,20,18,2031,24800
toyota,tacoma,2015,unleaded,159.0,4.0,automatic,rear_wheel_drive,4.0,crossover,compact,extended_cab_pickup,24,19,2031,21865
toyota,tacoma,2015,unleaded,236.0,6.0,manual,four_wheel_drive,4.0,crossover,compact,extended_cab_pickup,19,15,2031,35725
toyota,tacoma,2015,unleaded,159.0,4.0,manual,rear_wheel_drive,4.0,crossover,compact,extended_cab_pickup,25,21,2031,20965
toyota,tacoma,2015,unleaded,159.0,4.0,automatic,rear_wheel_drive,4.0,crossover,compact,crew_cab_pickup,24,19,2031,23625
toyota,tacoma,2015,unleaded,236.0,6.0,automatic,four_wheel_drive,4.0,crossover,compact,crew_cab_pickup,21,16,2031,37615
toyota,tacoma,2015,unleaded,236.0,6.0,automatic,rear_wheel_drive,4.0,crossover,compact,crew_cab_pickup,21,17,2031,25060
toyota,tacoma,2015,unleaded,236.0,6.0,automatic,rear_wheel_drive,4.0,crossover,compact,extended_cab_pickup,21,17,2031,23960
toyota,tacoma,2015,unleaded,236.0,6.0,manual,four_wheel_drive,4.0,crossover,compact,extended_cab_pickup,19,15,2031,26355
toyota,tacoma,2015,unleaded,236.0,6.0,automatic,four_wheel_drive,4.0,crossover,compact,extended_cab_pickup,21,16,2031,36705
toyota,tacoma,2015,unleaded,236.0,6.0,manual,four_wheel_drive,4.0,crossover,compact,crew_cab_pickup,19,15,2031,36635
toyota,tacoma,2015,unleaded,236.0,6.0,automatic,four_wheel_drive,4.0,crossover,compact,crew_cab_pickup,21,16,2031,28235
toyota,tacoma,2015,unleaded,236.0,6.0,automatic,four_wheel_drive,4.0,crossover,compact,crew_cab_pickup,21,16,2031,28735
toyota,tacoma,2015,unleaded,159.0,4.0,automatic,rear_wheel_drive,4.0,crossover,compact,extended_cab_pickup,24,19,2031,22525
toyota,tacoma,2015,unleaded,236.0,6.0,automatic,rear_wheel_drive,4.0,crossover,compact,crew_cab_pickup,21,17,2031,25560
toyota,tacoma,2015,unleaded,159.0,4.0,automatic,four_wheel_drive,4.0,crossover,compact,extended_cab_pickup,21,18,2031,25700
toyota,tacoma,2016,unleaded,159.0,4.0,manual,four_wheel_drive,4.0,crossover,compact,extended_cab_pickup,21,19,2031,25185
toyota,tacoma,2016,unleaded,278.0,6.0,automatic,four_wheel_drive,4.0,crossover,compact,crew_cab_pickup,23,18,2031,29275
toyota,tacoma,2016,unleaded,159.0,4.0,automatic,rear_wheel_drive,4.0,crossover,compact,extended_cab_pickup,23,19,2031,23660
toyota,tacoma,2016,unleaded,278.0,6.0,automatic,four_wheel_drive,4.0,crossover,compact,crew_cab_pickup,23,18,2031,34700
toyota,tacoma,2016,unleaded,278.0,6.0,automatic,four_wheel_drive,4.0,crossover,compact,crew_cab_pickup,23,18,2031,31420
toyota,tacoma,2016,unleaded,278.0,6.0,automatic,four_wheel_drive,4.0,crossover,compact,crew_cab_pickup,23,18,2031,34090
toyota,tacoma,2016,unleaded,278.0,6.0,automatic,rear_wheel_drive,4.0,crossover,compact,extended_cab_pickup,24,19,2031,30025
toyota,tacoma,2016,unleaded,278.0,6.0,automatic,four_wheel_drive,4.0,crossover,compact,extended_cab_pickup,23,18,2031,33310
toyota,tacoma,2016,unleaded,159.0,4.0,automatic,rear_wheel_drive,4.0,crossover,compact,crew_cab_pickup,23,19,2031,26635
toyota,tacoma,2016,unleaded,278.0,6.0,manual,four_wheel_drive,4.0,crossover,compact,extended_cab_pickup,20,17,2031,31680
toyota,tacoma,2016,unleaded,278.0,6.0,manual,four_wheel_drive,4.0,crossover,compact,crew_cab_pickup,20,17,2031,32460
toyota,tacoma,2016,unleaded,278.0,6.0,automatic,four_wheel_drive,4.0,crossover,compact,crew_cab_pickup,23,18,2031,34090
toyota,tacoma,2016,unleaded,278.0,6.0,automatic,rear_wheel_drive,4.0,crossover,compact,extended_cab_pickup,24,19,2031,27355
toyota,tacoma,2016,unleaded,278.0,6.0,automatic,four_wheel_drive,4.0,crossover,compact,extended_cab_pickup,23,18,2031,33310
toyota,tacoma,2016,unleaded,278.0,6.0,automatic,rear_wheel_drive,4.0,crossover,compact,crew_cab_pickup,24,19,2031,35105
toyota,tacoma,2016,unleaded,278.0,6.0,automatic,four_wheel_drive,4.0,crossover,compact,crew_cab_pickup,23,18,2031,31920
toyota,tacoma,2016,unleaded,278.0,6.0,automatic,four_wheel_drive,4.0,crossover,compact,crew_cab_pickup,23,18,2031,38180
toyota,tacoma,2016,unleaded,278.0,6.0,automatic,rear_wheel_drive,4.0,crossover,compact,crew_cab_pickup,24,19,2031,28345
toyota,tacoma,2016,unleaded,278.0,6.0,automatic,rear_wheel_drive,4.0,crossover,compact,crew_cab_pickup,24,19,2031,31125
toyota,tacoma,2016,unleaded,159.0,4.0,automatic,four_wheel_drive,4.0,crossover,compact,extended_cab_pickup,22,19,2031,26735
toyota,tacoma,2016,unleaded,278.0,6.0,automatic,rear_wheel_drive,4.0,crossover,compact,crew_cab_pickup,24,19,2031,31625
toyota,tacoma,2016,unleaded,159.0,4.0,automatic,four_wheel_drive,4.0,crossover,compact,extended_cab_pickup,22,19,2031,28820
toyota,tacoma,2016,unleaded,278.0,6.0,manual,four_wheel_drive,4.0,crossover,compact,crew_cab_pickup,21,17,2031,32460
toyota,tacoma,2016,unleaded,278.0,6.0,automatic,rear_wheel_drive,4.0,crossover,compact,crew_cab_pickup,24,19,2031,28845
toyota,tacoma,2016,unleaded,278.0,6.0,automatic,four_wheel_drive,4.0,crossover,compact,extended_cab_pickup,23,18,2031,30530
toyota,tacoma,2016,unleaded,278.0,6.0,automatic,rear_wheel_drive,4.0,crossover,compact,crew_cab_pickup,24,19,2031,31125
toyota,tacoma,2016,unleaded,159.0,4.0,automatic,rear_wheel_drive,4.0,crossover,compact,extended_cab_pickup,23,19,2031,25745
toyota,tacoma,2016,unleaded,159.0,4.0,automatic,rear_wheel_drive,4.0,crossover,compact,crew_cab_pickup,23,19,2031,24490
toyota,tacoma,2016,unleaded,278.0,6.0,automatic,four_wheel_drive,4.0,crossover,compact,crew_cab_pickup,23,18,2031,34700
toyota,tacoma,2017,unleaded,278.0,6.0,automatic,four_wheel_drive,4.0,crossover,compact,crew_cab_pickup,23,18,2031,35315
toyota,tacoma,2017,unleaded,278.0,6.0,manual,four_wheel_drive,4.0,crossover,compact,crew_cab_pickup,20,17,2031,33075
toyota,tacoma,2017,unleaded,278.0,6.0,manual,four_wheel_drive,4.0,crossover,compact,crew_cab_pickup,20,17,2031,40760
toyota,tacoma,2017,unleaded,159.0,4.0,manual,four_wheel_drive,4.0,crossover,compact,extended_cab_pickup,21,19,2031,25645
toyota,tacoma,2017,unleaded,278.0,6.0,automatic,rear_wheel_drive,4.0,crossover,compact,crew_cab_pickup,24,19,2031,35720
toyota,tacoma,2017,unleaded,278.0,6.0,automatic,four_wheel_drive,4.0,crossover,compact,extended_cab_pickup,23,18,2031,33770
toyota,tacoma,2017,unleaded,278.0,6.0,automatic,four_wheel_drive,4.0,crossover,compact,crew_cab_pickup,23,18,2031,32765
toyota,tacoma,2017,unleaded,278.0,6.0,automatic,four_wheel_drive,4.0,crossover,compact,crew_cab_pickup,23,18,2031,34705
toyota,tacoma,2017,unleaded,159.0,4.0,automatic,rear_wheel_drive,4.0,crossover,compact,crew_cab_pickup,23,19,2031,27095
toyota,tacoma,2017,unleaded,278.0,6.0,automatic,four_wheel_drive,4.0,crossover,compact,crew_cab_pickup,23,18,2031,35315
toyota,tacoma,2017,unleaded,278.0,6.0,automatic,four_wheel_drive,4.0,crossover,compact,crew_cab_pickup,23,18,2031,42760
toyota,tacoma,2017,unleaded,278.0,6.0,automatic,four_wheel_drive,4.0,crossover,compact,crew_cab_pickup,23,18,2031,34705
toyota,tacoma,2017,unleaded,159.0,4.0,automatic,rear_wheel_drive,4.0,crossover,compact,crew_cab_pickup,23,19,2031,24950
toyota,tacoma,2017,unleaded,278.0,6.0,automatic,rear_wheel_drive,4.0,crossover,compact,crew_cab_pickup,24,19,2031,29690
toyota,tacoma,2017,unleaded,278.0,6.0,automatic,rear_wheel_drive,4.0,crossover,compact,extended_cab_pickup,24,19,2031,25730
toyota,tacoma,2017,unleaded,278.0,6.0,manual,four_wheel_drive,4.0,crossover,compact,crew_cab_pickup,20,17,2031,33075
toyota,tacoma,2017,unleaded,159.0,4.0,automatic,rear_wheel_drive,4.0,crossover,compact,extended_cab_pickup,23,19,2031,26205
toyota,tacoma,2017,unleaded,278.0,6.0,automatic,rear_wheel_drive,4.0,crossover,compact,crew_cab_pickup,24,19,2031,31740
toyota,tacoma,2017,unleaded,278.0,6.0,automatic,four_wheel_drive,4.0,crossover,compact,crew_cab_pickup,23,18,2031,29735
toyota,tacoma,2017,unleaded,159.0,4.0,automatic,four_wheel_drive,4.0,crossover,compact,extended_cab_pickup,22,19,2031,29280
toyota,tacoma,2017,unleaded,278.0,6.0,automatic,four_wheel_drive,4.0,crossover,compact,extended_cab_pickup,23,18,2031,33770
toyota,tacoma,2017,unleaded,278.0,6.0,automatic,rear_wheel_drive,4.0,crossover,compact,extended_cab_pickup,24,19,2031,30485
toyota,tacoma,2017,unleaded,278.0,6.0,automatic,rear_wheel_drive,4.0,crossover,compact,extended_cab_pickup,24,19,2031,28700
toyota,tacoma,2017,unleaded,159.0,4.0,automatic,rear_wheel_drive,4.0,crossover,compact,extended_cab_pickup,23,19,2031,24120
toyota,tacoma,2017,unleaded,278.0,6.0,manual,four_wheel_drive,4.0,crossover,compact,extended_cab_pickup,21,17,2031,32390
toyota,tacoma,2017,unleaded,159.0,4.0,automatic,four_wheel_drive,4.0,crossover,compact,extended_cab_pickup,22,19,2031,27195
toyota,tacoma,2017,unleaded,278.0,6.0,automatic,four_wheel_drive,4.0,crossover,compact,crew_cab_pickup,23,18,2031,33265
toyota,tacoma,2017,unleaded,278.0,6.0,automatic,rear_wheel_drive,4.0,crossover,compact,crew_cab_pickup,24,19,2031,31740
toyota,tacoma,2017,unleaded,278.0,6.0,automatic,four_wheel_drive,4.0,crossover,compact,crew_cab_pickup,23,18,2031,38795
toyota,tacoma,2017,unleaded,278.0,6.0,automatic,four_wheel_drive,4.0,crossover,compact,extended_cab_pickup,23,18,2031,31875
toyota,tacoma,2017,unleaded,278.0,6.0,automatic,rear_wheel_drive,4.0,crossover,compact,crew_cab_pickup,24,19,2031,32240
toyota,tacoma,2017,unleaded,278.0,6.0,automatic,rear_wheel_drive,4.0,crossover,compact,crew_cab_pickup,24,19,2031,30190
chevrolet,tahoe_hybrid,2011,unleaded,332.0,8.0,automatic,rear_wheel_drive,4.0,hybrid,large,4dr_suv,23,20,1385,51145
chevrolet,tahoe_hybrid,2011,unleaded,332.0,8.0,automatic,four_wheel_drive,4.0,hybrid,large,4dr_suv,23,20,1385,53950
chevrolet,tahoe_hybrid,2012,unleaded,332.0,8.0,automatic,four_wheel_drive,4.0,hybrid,large,4dr_suv,23,20,1385,54775
chevrolet,tahoe_hybrid,2012,unleaded,332.0,8.0,automatic,rear_wheel_drive,4.0,hybrid,large,4dr_suv,23,20,1385,51970
chevrolet,tahoe_hybrid,2013,unleaded,332.0,8.0,automatic,four_wheel_drive,4.0,"luxury,hybrid",large,4dr_suv,23,20,1385,56425
chevrolet,tahoe_hybrid,2013,unleaded,332.0,8.0,automatic,rear_wheel_drive,4.0,"luxury,hybrid",large,4dr_suv,23,20,1385,53620
chevrolet,tahoe_limited/z71,2000,unleaded,255.0,8.0,automatic,four_wheel_drive,4.0,crossover,large,4dr_suv,15,11,1385,3465
chevrolet,tahoe_limited/z71,2000,unleaded,255.0,8.0,automatic,rear_wheel_drive,4.0,crossover,large,4dr_suv,16,12,1385,3413
chevrolet,tahoe,2015,flex_fuel,355.0,8.0,automatic,four_wheel_drive,4.0,flex_fuel,large,4dr_suv,22,16,1385,54505
chevrolet,tahoe,2015,flex_fuel,355.0,8.0,automatic,rear_wheel_drive,4.0,"flex_fuel,performance",large,4dr_suv,23,16,1385,61085
chevrolet,tahoe,2015,flex_fuel,355.0,8.0,automatic,four_wheel_drive,4.0,flex_fuel,large,4dr_suv,22,16,1385,49300
chevrolet,tahoe,2015,flex_fuel,355.0,8.0,automatic,rear_wheel_drive,4.0,flex_fuel,large,4dr_suv,23,16,1385,46300
chevrolet,tahoe,2015,flex_fuel,355.0,8.0,automatic,rear_wheel_drive,4.0,flex_fuel,large,4dr_suv,23,16,1385,51505
chevrolet,tahoe,2015,flex_fuel,355.0,8.0,automatic,four_wheel_drive,4.0,"flex_fuel,performance",large,4dr_suv,22,16,1385,64085
chevrolet,tahoe,2016,flex_fuel,355.0,8.0,automatic,four_wheel_drive,4.0,"flex_fuel,performance",large,4dr_suv,22,16,1385,64740
chevrolet,tahoe,2016,flex_fuel,355.0,8.0,automatic,rear_wheel_drive,4.0,flex_fuel,large,4dr_suv,23,16,1385,47000
chevrolet,tahoe,2016,flex_fuel,355.0,8.0,automatic,four_wheel_drive,4.0,flex_fuel,large,4dr_suv,22,16,1385,55030
chevrolet,tahoe,2016,flex_fuel,355.0,8.0,automatic,rear_wheel_drive,4.0,flex_fuel,large,4dr_suv,23,16,1385,52030
chevrolet,tahoe,2016,flex_fuel,355.0,8.0,automatic,four_wheel_drive,4.0,flex_fuel,large,4dr_suv,22,16,1385,50000
chevrolet,tahoe,2016,flex_fuel,355.0,8.0,automatic,rear_wheel_drive,4.0,"flex_fuel,performance",large,4dr_suv,23,16,1385,61740
chevrolet,tahoe,2017,flex_fuel,355.0,8.0,automatic,four_wheel_drive,4.0,"flex_fuel,performance",large,4dr_suv,22,16,1385,50215
chevrolet,tahoe,2017,flex_fuel,355.0,8.0,automatic,four_wheel_drive,4.0,"flex_fuel,performance",large,4dr_suv,22,16,1385,55345
chevrolet,tahoe,2017,flex_fuel,355.0,8.0,automatic,rear_wheel_drive,4.0,"flex_fuel,performance",large,4dr_suv,23,16,1385,47215
chevrolet,tahoe,2017,flex_fuel,355.0,8.0,automatic,rear_wheel_drive,4.0,"flex_fuel,performance",large,4dr_suv,23,16,1385,62030
chevrolet,tahoe,2017,flex_fuel,355.0,8.0,automatic,rear_wheel_drive,4.0,"flex_fuel,performance",large,4dr_suv,23,16,1385,52345
chevrolet,tahoe,2017,flex_fuel,355.0,8.0,automatic,four_wheel_drive,4.0,"flex_fuel,performance",large,4dr_suv,22,16,1385,65030
ford,taurus_x,2008,unleaded,260.0,6.0,automatic,all_wheel_drive,4.0,crossover,large,wagon,22,15,5657,31620
ford,taurus_x,2008,unleaded,260.0,6.0,automatic,all_wheel_drive,4.0,crossover,large,wagon,22,15,5657,28880
ford,taurus_x,2008,unleaded,260.0,6.0,automatic,front_wheel_drive,4.0,crossover,large,wagon,24,16,5657,29770
